region,regname,yearcode,age2,tenure4,N_ten4s,N_all2,tenurename
0,UK,1995,71,3,16021.1063067773,469688,Private rent
0,UK,1995,71,4,15348.3848888375,469688,Care of/rent free
0,UK,1995,72,1,311978.093641616,473766,Owner occupier
0,UK,1995,72,2,127246.062772547,473766,Social rent
0,UK,1995,72,3,14305.6580463964,473766,Private rent
0,UK,1995,72,4,20236.1855394408,473766,Care of/rent free
0,UK,1995,73,1,299710.017750987,464549,Owner occupier
0,UK,1995,73,2,129794.02510531,464549,Social rent
0,UK,1995,73,3,13657.4307714623,464549,Private rent
0,UK,1995,73,4,21387.5263722411,464549,Care of/rent free
0,UK,1995,74,1,295357.811881994,469340,Owner occupier
0,UK,1995,74,2,135275.427741917,469340,Social rent
0,UK,1995,74,3,15862.8200950682,469340,Private rent
0,UK,1995,74,4,22843.9402810205,469340,Care of/rent free
0,UK,1995,75,1,295491.129086096,477793,Owner occupier
0,UK,1995,75,2,138356.310436862,477793,Social rent
0,UK,1995,75,3,20032.8660774066,477793,Private rent
0,UK,1995,75,4,23912.6943996359,477793,Care of/rent free
0,UK,1995,76,1,173493.166076302,280637,Owner occupier
0,UK,1995,76,2,82955.539495123,280637,Social rent
0,UK,1995,76,3,11414.7103996611,280637,Private rent
0,UK,1995,76,4,12773.5840289144,280637,Care of/rent free
0,UK,1995,77,1,168660.471665685,281778,Owner occupier
0,UK,1995,77,2,91660.6593699328,281778,Social rent
0,UK,1995,77,3,9507.38774874,281778,Private rent
0,UK,1995,77,4,11949.4812156419,281778,Care of/rent free
0,UK,1995,78,1,175702.788450315,307343,Owner occupier
0,UK,1995,78,2,99819.4854572838,307343,Social rent
0,UK,1995,78,3,14314.6597247679,307343,Private rent
0,UK,1995,78,4,17506.0663676337,307343,Care of/rent free
0,UK,1995,79,1,169343.255998467,289482,Owner occupier
0,UK,1995,79,2,87482.7169910996,289482,Social rent
0,UK,1995,79,3,15898.6458056968,289482,Private rent
0,UK,1995,79,4,16757.3812047366,289482,Care of/rent free
0,UK,1995,80,1,1054762.8002425,1941010,Owner occupier
0,UK,1995,80,2,617506.446067362,1941010,Social rent
0,UK,1995,80,3,101236.412870249,1941010,Private rent
0,UK,1995,80,4,167504.340819891,1941010,Care of/rent free
0,UK,1996,16,1,425.718719925974,138727,Owner occupier
0,UK,1996,16,2,3942.6280103047,138727,Social rent
0,UK,1996,16,3,3381.92137934349,138727,Private rent
0,UK,1996,16,4,130976.731890426,138727,Care of/rent free
0,UK,1996,17,1,2131.06566833759,282768,Owner occupier
0,UK,1996,17,2,14293.9362564151,282768,Social rent
0,UK,1996,17,3,14559.9920198456,282768,Private rent
0,UK,1996,17,4,251783.006055402,282768,Care of/rent free
0,UK,1996,18,1,5346.39422076802,391248,Owner occupier
0,UK,1996,18,2,23949.2518561391,391248,Social rent
0,UK,1996,18,3,33429.516887312,391248,Private rent
0,UK,1996,18,4,328522.837035781,391248,Care of/rent free
0,UK,1996,19,1,10426.4380702014,534871,Owner occupier
0,UK,1996,19,2,40775.7468870713,534871,Social rent
0,UK,1996,19,3,76663.1588746624,534871,Private rent
0,UK,1996,19,4,407005.656168065,534871,Care of/rent free
0,UK,1996,20,1,33857.860772138,650149,Owner occupier
0,UK,1996,20,2,48691.8992837008,650149,Social rent
0,UK,1996,20,3,155601.707479582,650149,Private rent
0,UK,1996,20,4,411997.532464579,650149,Care of/rent free
0,UK,1996,21,1,57286.7024035808,677743,Owner occupier
0,UK,1996,21,2,62855.8308379826,677743,Social rent
0,UK,1996,21,3,182446.935574195,677743,Private rent
0,UK,1996,21,4,375153.531184241,677743,Care of/rent free
0,UK,1996,22,1,109404.473655379,761287,Owner occupier
0,UK,1996,22,2,86658.3825941146,761287,Social rent
0,UK,1996,22,3,177429.95824927,761287,Private rent
0,UK,1996,22,4,387794.185501236,761287,Care of/rent free
0,UK,1996,23,1,165543.075360706,731026,Owner occupier
0,UK,1996,23,2,94260.9121387156,731026,Social rent
0,UK,1996,23,3,158086.007684482,731026,Private rent
0,UK,1996,23,4,313136.004816096,731026,Care of/rent free
0,UK,1996,24,1,242783.585027134,766670,Owner occupier
0,UK,1996,24,2,107190.661255959,766670,Social rent
0,UK,1996,24,3,155981.143845075,766670,Private rent
0,UK,1996,24,4,260714.609871833,766670,Care of/rent free
0,UK,1996,25,1,324428.993513267,829607,Owner occupier
0,UK,1996,25,2,117159.097901186,829607,Social rent
0,UK,1996,25,3,140350.031317961,829607,Private rent
0,UK,1996,25,4,247668.877267587,829607,Care of/rent free
0,UK,1996,26,1,369460.806737944,826103,Owner occupier
0,UK,1996,26,2,127875.222958172,826103,Social rent
0,UK,1996,26,3,124486.181455147,826103,Private rent
0,UK,1996,26,4,204280.788848737,826103,Care of/rent free
0,UK,1996,27,1,448256.711036322,867077,Owner occupier
0,UK,1996,27,2,131732.006313365,867077,Social rent
0,UK,1996,27,3,123744.467898865,867077,Private rent
0,UK,1996,27,4,163343.814751448,867077,Care of/rent free
0,UK,1996,28,1,484072.577169199,878418,Owner occupier
0,UK,1996,28,2,155887.488710119,878418,Social rent
0,UK,1996,28,3,112480.091106357,878418,Private rent
0,UK,1996,28,4,125977.843014325,878418,Care of/rent free
0,UK,1996,29,1,515561.770194371,874380,Owner occupier
0,UK,1996,29,2,149169.307271813,874380,Social rent
0,UK,1996,29,3,113956.958502839,874380,Private rent
0,UK,1996,29,4,95691.9640309775,874380,Care of/rent free
0,UK,1996,30,1,583868.030989385,923346,Owner occupier
0,UK,1996,30,2,156858.485427063,923346,Social rent
0,UK,1996,30,3,92452.3360043739,923346,Private rent
0,UK,1996,30,4,90167.1475791788,923346,Care of/rent free
0,UK,1996,31,1,585578.390138159,896189,Owner occupier
0,UK,1996,31,2,154831.271249789,896189,Social rent
0,UK,1996,31,3,84831.2230751664,896189,Private rent
0,UK,1996,31,4,70948.115536885,896189,Care of/rent free
0,UK,1996,32,1,618580.555488645,939151,Owner occupier
0,UK,1996,32,2,159585.710709251,939151,Social rent
0,UK,1996,32,3,81240.1341611409,939151,Private rent
0,UK,1996,32,4,79744.5996409632,939151,Care of/rent free
0,UK,1996,33,1,591339.408105227,885629,Owner occupier
0,UK,1996,33,2,155958.920392175,885629,Social rent
0,UK,1996,33,3,69995.7387272329,885629,Private rent
0,UK,1996,33,4,68334.9327753653,885629,Care of/rent free
0,UK,1996,34,1,572999.728755552,848450,Owner occupier
0,UK,1996,34,2,146730.43515876,848450,Social rent
0,UK,1996,34,3,63970.0022842117,848450,Private rent
0,UK,1996,34,4,64749.8338014761,848450,Care of/rent free
0,UK,1996,35,1,593637.68458864,840729,Owner occupier
0,UK,1996,35,2,125950.32313989,840729,Social rent
0,UK,1996,35,3,59715.4434825904,840729,Private rent
0,UK,1996,35,4,61425.5487888792,840729,Care of/rent free
0,UK,1996,36,1,592886.610391741,829599,Owner occupier
0,UK,1996,36,2,124674.191809,829599,Social rent
0,UK,1996,36,3,63148.2020741718,829599,Private rent
0,UK,1996,36,4,48889.9957250868,829599,Care of/rent free
0,UK,1996,37,1,568745.764931365,796362,Owner occupier
0,UK,1996,37,2,125313.452099475,796362,Social rent
0,UK,1996,37,3,56567.0103915087,796362,Private rent
0,UK,1996,37,4,45735.7725776515,796362,Care of/rent free
0,UK,1996,38,1,575704.852214627,792087,Owner occupier
0,UK,1996,38,2,127551.112943228,792087,Social rent
0,UK,1996,38,3,44484.686370115,792087,Private rent
0,UK,1996,38,4,44346.34847203,792087,Care of/rent free
0,UK,1996,39,1,584531.24588706,779765,Owner occupier
0,UK,1996,39,2,118855.350683563,779765,Social rent
0,UK,1996,39,3,38121.2522348426,779765,Private rent
0,UK,1996,39,4,38257.1511945342,779765,Care of/rent free
0,UK,1996,40,1,564651.646107348,766025,Owner occupier
0,UK,1996,40,2,121795.140729577,766025,Social rent
0,UK,1996,40,3,39886.4799500578,766025,Private rent
0,UK,1996,40,4,39691.7332130172,766025,Care of/rent free
0,UK,1996,41,1,503786.422832619,685881,Owner occupier
0,UK,1996,41,2,107135.974682263,685881,Social rent
0,UK,1996,41,3,39605.0323118634,685881,Private rent
0,UK,1996,41,4,35353.5701732546,685881,Care of/rent free
0,UK,1996,42,1,558168.626696953,742100,Owner occupier
0,UK,1996,42,2,113456.930119696,742100,Social rent
0,UK,1996,42,3,35705.8918743838,742100,Private rent
0,UK,1996,42,4,34768.5513089675,742100,Care of/rent free
0,UK,1996,43,1,558436.714107453,717946,Owner occupier
0,UK,1996,43,2,101155.765635484,717946,Social rent
0,UK,1996,43,3,30683.9420926782,717946,Private rent
0,UK,1996,43,4,27669.578164385,717946,Care of/rent free
0,UK,1996,44,1,575074.718670427,729165,Owner occupier
0,UK,1996,44,2,92139.5826159105,729165,Social rent
0,UK,1996,44,3,32353.9983939101,729165,Private rent
0,UK,1996,44,4,29596.7003197525,729165,Care of/rent free
0,UK,1996,45,1,596585.360332863,770028,Owner occupier
0,UK,1996,45,2,101577.908691263,770028,Social rent
0,UK,1996,45,3,39779.2585743786,770028,Private rent
0,UK,1996,45,4,32085.4724014953,770028,Care of/rent free
0,UK,1996,46,1,566559.333774805,724369,Owner occupier
0,UK,1996,46,2,96125.3353660254,724369,Social rent
0,UK,1996,46,3,34143.3062244215,724369,Private rent
0,UK,1996,46,4,27541.0246347485,724369,Care of/rent free
0,UK,1996,47,1,632943.051481482,804824,Owner occupier
0,UK,1996,47,2,102870.284919112,804824,Social rent
0,UK,1996,47,3,36797.9190685061,804824,Private rent
0,UK,1996,47,4,32212.7445309007,804824,Care of/rent free
0,UK,1996,48,1,652651.328887366,810289,Owner occupier
0,UK,1996,48,2,93783.0157465039,810289,Social rent
0,UK,1996,48,3,32992.6933322568,810289,Private rent
0,UK,1996,48,4,30861.9620338738,810289,Care of/rent free
0,UK,1996,49,1,703756.806280736,856592,Owner occupier
0,UK,1996,49,2,96618.6555956258,856592,Social rent
0,UK,1996,49,3,30965.0137506965,856592,Private rent
0,UK,1996,49,4,25251.5243729421,856592,Care of/rent free
0,UK,1996,50,1,590519.879004699,722322,Owner occupier
0,UK,1996,50,2,83049.0910838743,722322,Social rent
0,UK,1996,50,3,26179.9588498617,722322,Private rent
0,UK,1996,50,4,22573.0710615651,722322,Care of/rent free
0,UK,1996,51,1,535969.299990069,659230,Owner occupier
0,UK,1996,51,2,82452.7752900512,659230,Social rent
0,UK,1996,51,3,25718.2510240218,659230,Private rent
0,UK,1996,51,4,15089.6736958576,659230,Care of/rent free
0,UK,1996,52,1,581939.892036549,719843,Owner occupier
0,UK,1996,52,2,90892.9230340955,719843,Social rent
0,UK,1996,52,3,28821.2362910686,719843,Private rent
0,UK,1996,52,4,18188.9486382867,719843,Care of/rent free
0,UK,1996,53,1,524453.579371866,655459,Owner occupier
0,UK,1996,53,2,88906.4445421457,655459,Social rent
0,UK,1996,53,3,20984.3889149255,655459,Private rent
0,UK,1996,53,4,21114.5871710627,655459,Care of/rent free
0,UK,1996,54,1,473745.007268063,617254,Owner occupier
0,UK,1996,54,2,96193.3851514632,617254,Social rent
0,UK,1996,54,3,23016.1286476724,617254,Private rent
0,UK,1996,54,4,24299.4789328013,617254,Care of/rent free
0,UK,1996,55,1,424337.525268788,541495,Owner occupier
0,UK,1996,55,2,81281.1535971189,541495,Social rent
0,UK,1996,55,3,20718.0072594828,541495,Private rent
0,UK,1996,55,4,15158.3138746104,541495,Care of/rent free
0,UK,1996,56,1,403275.044856827,518105,Owner occupier
0,UK,1996,56,2,82839.5348569393,518105,Social rent
0,UK,1996,56,3,18104.2248709904,518105,Private rent
0,UK,1996,56,4,13886.1954152429,518105,Care of/rent free
0,UK,1996,57,1,458720.271084527,601871,Owner occupier
0,UK,1996,57,2,98643.3085734365,601871,Social rent
0,UK,1996,57,3,27668.8926591706,601871,Private rent
0,UK,1996,57,4,16838.5276828659,601871,Care of/rent free
0,UK,1996,58,1,477417.185860261,636716,Owner occupier
0,UK,1996,58,2,104684.606593448,636716,Social rent
0,UK,1996,58,3,32639.8733568196,636716,Private rent
0,UK,1996,58,4,21974.3341894718,636716,Care of/rent free
0,UK,1996,59,1,443209.00927123,583644,Owner occupier
0,UK,1996,59,2,98985.8279827045,583644,Social rent
0,UK,1996,59,3,22355.3119359697,583644,Private rent
0,UK,1996,59,4,19093.8508100956,583644,Care of/rent free
0,UK,1996,60,1,425896.257341844,548858,Owner occupier
0,UK,1996,60,2,88836.7461031452,548858,Social rent
0,UK,1996,60,3,16554.5762202144,548858,Private rent
0,UK,1996,60,4,17570.4203347963,548858,Care of/rent free
0,UK,1996,61,1,408615.555862562,526857,Owner occupier
0,UK,1996,61,2,86730.2729510625,526857,Social rent
0,UK,1996,61,3,19601.9431561975,526857,Private rent
0,UK,1996,61,4,11909.2280301776,526857,Care of/rent free
0,UK,1996,62,1,401706.422604267,528545,Owner occupier
0,UK,1996,62,2,93668.5504570598,528545,Social rent
0,UK,1996,62,3,18157.0417793248,528545,Private rent
0,UK,1996,62,4,15012.9851593481,528545,Care of/rent free
0,UK,1996,63,1,387465.261690197,528675,Owner occupier
0,UK,1996,63,2,106056.592984682,528675,Social rent
0,UK,1996,63,3,15937.7464106119,528675,Private rent
0,UK,1996,63,4,19215.3989145094,528675,Care of/rent free
0,UK,1996,64,1,415632.506338583,570771,Owner occupier
0,UK,1996,64,2,119964.232072864,570771,Social rent
0,UK,1996,64,3,19155.88394219,570771,Private rent
0,UK,1996,64,4,16018.3776463633,570771,Care of/rent free
0,UK,1996,65,1,389753.071315851,534734,Owner occupier
0,UK,1996,65,2,117493.466958615,534734,Social rent
0,UK,1996,65,3,14574.6089279288,534734,Private rent
0,UK,1996,65,4,12912.8527976051,534734,Care of/rent free
0,UK,1996,66,1,401342.190142537,550626,Owner occupier
0,UK,1996,66,2,121472.623039961,550626,Social rent
0,UK,1996,66,3,12600.0149945336,550626,Private rent
0,UK,1996,66,4,15211.171822969,550626,Care of/rent free
0,UK,1996,67,1,371494.592529631,515717,Owner occupier
0,UK,1996,67,2,120694.822237092,515717,Social rent
0,UK,1996,67,3,11156.7165147329,515717,Private rent
0,UK,1996,67,4,12370.8687185437,515717,Care of/rent free
0,UK,1996,68,1,332737.663326466,478427,Owner occupier
0,UK,1996,68,2,119767.351437365,478427,Social rent
0,UK,1996,68,3,14015.139345972,478427,Private rent
0,UK,1996,68,4,11906.8458901967,478427,Care of/rent free
0,UK,1996,69,1,328121.874359327,468830,Owner occupier
0,UK,1996,69,2,114228.697647297,468830,Social rent
0,UK,1996,69,3,10830.1977580369,468830,Private rent
0,UK,1996,69,4,15649.2302353386,468830,Care of/rent free
0,UK,1996,70,1,343005.052241911,510830,Owner occupier
0,UK,1996,70,2,133167.071075702,510830,Social rent
0,UK,1996,70,3,16987.1140759065,510830,Private rent
0,UK,1996,70,4,17670.7626064804,510830,Care of/rent free
0,UK,1996,71,1,293632.318442667,442719,Owner occupier
0,UK,1996,71,2,119662.649950761,442719,Social rent
0,UK,1996,71,3,15584.3863936991,442719,Private rent
0,UK,1996,71,4,13839.6452128735,442719,Care of/rent free
0,UK,1996,72,1,326944.308255612,482398,Owner occupier
0,UK,1996,72,2,121138.960574546,482398,Social rent
0,UK,1996,72,3,14874.0427435468,482398,Private rent
0,UK,1996,72,4,19440.6884262954,482398,Care of/rent free
0,UK,1996,73,1,303388.979445735,461172,Owner occupier
0,UK,1996,73,2,127475.264811452,461172,Social rent
0,UK,1996,73,3,12744.8529301631,461172,Private rent
0,UK,1996,73,4,17562.9028126499,461172,Care of/rent free
0,UK,1996,74,1,279579.433630198,425960,Owner occupier
0,UK,1996,74,2,118735.855961812,425960,Social rent
0,UK,1996,74,3,11969.3550619275,425960,Private rent
0,UK,1996,74,4,15675.3553460629,425960,Care of/rent free
0,UK,1996,75,1,287511.949025848,456828,Owner occupier
0,UK,1996,75,2,128550.3855429,456828,Social rent
0,UK,1996,75,3,17718.7006875976,456828,Private rent
0,UK,1996,75,4,23046.9647436552,456828,Care of/rent free
0,UK,1996,76,1,281271.510336949,459781,Owner occupier
0,UK,1996,76,2,138401.050834427,459781,Social rent
0,UK,1996,76,3,16332.5558475434,459781,Private rent
0,UK,1996,76,4,23775.8829810804,459781,Care of/rent free
0,UK,1996,77,1,174742.667391611,289878,Owner occupier
0,UK,1996,77,2,96113.8436500308,289878,Social rent
0,UK,1996,77,3,6133.72618625417,289878,Private rent
0,UK,1996,77,4,12887.7627721041,289878,Care of/rent free
0,UK,1996,78,1,157597.820994411,262909,Owner occupier
0,UK,1996,78,2,82932.3598113461,262909,Social rent
0,UK,1996,78,3,9391.5103485801,262909,Private rent
0,UK,1996,78,4,12987.3088456626,262909,Care of/rent free
0,UK,1996,79,1,148247.561612522,251878,Owner occupier
0,UK,1996,79,2,76978.276939837,251878,Social rent
0,UK,1996,79,3,12932.6799501427,251878,Private rent
0,UK,1996,79,4,13719.4814974982,251878,Care of/rent free
0,UK,1996,80,1,1068863.98472219,1954972,Owner occupier
0,UK,1996,80,2,625882.861802355,1954972,Social rent
0,UK,1996,80,3,90724.0088278066,1954972,Private rent
0,UK,1996,80,4,169501.144647651,1954972,Care of/rent free
0,UK,1997,16,1,224.572560763495,156676,Owner occupier
0,UK,1997,16,2,5004.02813335313,156676,Social rent
0,UK,1997,16,3,2066.57420051024,156676,Private rent
0,UK,1997,16,4,149380.825105373,156676,Care of/rent free
0,UK,1997,17,1,3383.5350222201,286507,Owner occupier
0,UK,1997,17,2,14490.5361288672,286507,Social rent
0,UK,1997,17,3,10292.6694602438,286507,Private rent
0,UK,1997,17,4,258340.259388669,286507,Care of/rent free
0,UK,1997,18,1,9131.09993905881,401904,Owner occupier
0,UK,1997,18,2,25838.7074192768,401904,Social rent
0,UK,1997,18,3,32562.2923614739,401904,Private rent
0,UK,1997,18,4,334371.90028019,401904,Care of/rent free
0,UK,1997,19,1,12856.4675285525,594478,Owner occupier
0,UK,1997,19,2,39632.1758887254,594478,Social rent
0,UK,1997,19,3,82891.3389998551,594478,Private rent
0,UK,1997,19,4,459098.017582867,594478,Care of/rent free
0,UK,1997,20,1,30452.3634791688,649732,Owner occupier
0,UK,1997,20,2,58573.1156156919,649732,Social rent
0,UK,1997,20,3,138606.384847376,649732,Private rent
0,UK,1997,20,4,422100.136057763,649732,Care of/rent free
0,UK,1997,21,1,54104.0703000165,654732,Owner occupier
0,UK,1997,21,2,69477.8069690136,654732,Social rent
0,UK,1997,21,3,152067.264637247,654732,Private rent
0,UK,1997,21,4,379082.858093722,654732,Care of/rent free
0,UK,1997,22,1,92042.5311811645,661667,Owner occupier
0,UK,1997,22,2,77452.7801887901,661667,Social rent
0,UK,1997,22,3,143231.656256691,661667,Private rent
0,UK,1997,22,4,348940.032373355,661667,Care of/rent free
0,UK,1997,23,1,160430.516288605,718784,Owner occupier
0,UK,1997,23,2,93084.8037223955,718784,Social rent
0,UK,1997,23,3,149824.201920796,718784,Private rent
0,UK,1997,23,4,315444.478068203,718784,Care of/rent free
0,UK,1997,24,1,217812.120473287,724503,Owner occupier
0,UK,1997,24,2,101269.648710369,724503,Social rent
0,UK,1997,24,3,154024.601590023,724503,Private rent
0,UK,1997,24,4,251396.629226321,724503,Care of/rent free
0,UK,1997,25,1,306823.74130749,819145,Owner occupier
0,UK,1997,25,2,113515.123982788,819145,Social rent
0,UK,1997,25,3,156110.258018003,819145,Private rent
0,UK,1997,25,4,242695.876691719,819145,Care of/rent free
0,UK,1997,26,1,399703.434643442,875959,Owner occupier
0,UK,1997,26,2,140091.435632133,875959,Social rent
0,UK,1997,26,3,145756.358380824,875959,Private rent
0,UK,1997,26,4,190407.771343601,875959,Care of/rent free
0,UK,1997,27,1,454023.234673537,866656,Owner occupier
0,UK,1997,27,2,130563.762212371,866656,Social rent
0,UK,1997,27,3,131916.144214409,866656,Private rent
0,UK,1997,27,4,150152.858899684,866656,Care of/rent free
0,UK,1997,28,1,457848.350523112,810474,Owner occupier
0,UK,1997,28,2,132387.833444284,810474,Social rent
0,UK,1997,28,3,110987.216159139,810474,Private rent
0,UK,1997,28,4,109250.599873465,810474,Care of/rent free
0,UK,1997,29,1,470648.107755076,816731,Owner occupier
0,UK,1997,29,2,138580.951273993,816731,Social rent
0,UK,1997,29,3,117736.513548456,816731,Private rent
0,UK,1997,29,4,89765.4274224758,816731,Care of/rent free
0,UK,1997,30,1,574618.939713432,926133,Owner occupier
0,UK,1997,30,2,155362.118177885,926133,Social rent
0,UK,1997,30,3,108467.869790311,926133,Private rent
0,UK,1997,30,4,87684.0723183725,926133,Care of/rent free
0,UK,1997,31,1,565448.100640793,868835,Owner occupier
0,UK,1997,31,2,148280.301369114,868835,Social rent
